country,name,region,income,year,le,startLE,percentage,x,female,male,lat,lng
ISL,Iceland,Europe & Central Asia,High income,1980,76.84658537,73.42317073,0.046625808,93.42317073,80.35,73.51,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1981,76.52146342,73.42317073,0.042197751,94.42317073,79.82,73.38,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1982,77.03780488,73.42317073,0.049230156,95.42317073,79.65,74.55,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1983,76.84560976,73.42317073,0.04661252,96.42317073,80.6,73.27,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1984,77.57658537,73.42317073,0.056568173,97.42317073,80.45,74.84,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1985,77.60243902,73.42317073,0.056920292,98.42317073,80.44,74.9,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1986,77.99073171,73.42317073,0.062208713,99.42317073,80.69,75.42,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1987,77.33902439,73.42317073,0.053332669,100.4231707,79.9,74.9,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1988,77.08292683,73.42317073,0.049844702,101.4231707,79.9,74.4,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1989,78.14097561,73.42317073,0.064254987,102.4231707,80.2,76.18,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1990,78.03634146,73.42317073,0.062829903,103.4231707,80.71,75.49,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1991,77.99195122,73.42317073,0.062225323,104.4231707,81.27,74.87,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1992,78.7602439,73.42317073,0.072689222,105.4231707,80.85,76.77,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1993,78.93463415,73.42317073,0.075064361,106.4231707,80.84,77.12,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1994,79.24707317,73.42317073,0.07931968,107.4231707,81.47,77.13,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1995,77.98439024,73.42317073,0.062122345,108.4231707,80.11,75.96,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1996,78.77780488,73.42317073,0.072928397,109.4231707,81.18,76.49,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1997,78.88536585,73.42317073,0.074393343,110.4231707,81.6,76.3,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1998,79.60243902,73.42317073,0.084159649,111.4231707,81.6,77.7,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,1999,79.35121951,73.42317073,0.08073812,112.4231707,81.4,77.4,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2000,79.65365854,73.42317073,0.084857243,113.4231707,81.6,77.8,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2001,80.6902439,73.42317073,0.098975202,114.4231707,83.2,78.3,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2002,80.50243902,73.42317073,0.09641736,115.4231707,82.5,78.6,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2003,80.96341463,73.42317073,0.1026957,116.4231707,82.5,79.5,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2004,80.99756098,73.42317073,0.103160762,117.4231707,83.2,78.9,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2005,81.50243902,73.42317073,0.110037039,118.4231707,83.5,79.6,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2006,81.15853659,73.42317073,0.105353198,119.4231707,82.9,79.5,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2007,81.45365854,73.42317073,0.109372664,120.4231707,83.4,79.6,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2008,81.6097561,73.42317073,0.111498663,121.4231707,83.3,80,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2009,81.75121951,73.42317073,0.113425349,122.4231707,83.8,79.8,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2010,81.89756098,73.42317073,0.115418473,123.4231707,84.1,79.8,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2011,82.35853659,73.42317073,0.121696813,124.4231707,84.1,80.7,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2012,82.91707317,73.42317073,0.129303902,125.4231707,84.3,81.6,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2013,82.06097561,73.42317073,0.117644128,126.4231707,83.7,80.5,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2014,82.86097561,73.42317073,0.128539871,127.4231707,84.5,81.3,64.826,-18.417
ISL,Iceland,Europe & Central Asia,High income,2015,82.86097561,73.42317073,0.128539871,128.4231707,84.5,81.3,64.826,-18.417
ISR,Israel,Middle East & North Africa,High income,1960,,0,#DIV/0!,0,,,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1961,72.00658537,0,#DIV/0!,1,73.62,70.47,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1962,72.11219512,0,#DIV/0!,2,73.7,70.6,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1963,,0,#DIV/0!,3,,,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1964,,0,#DIV/0!,4,,,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1965,,0,#DIV/0!,5,,,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1966,72.28560976,0,#DIV/0!,6,73.73,70.91,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1967,71.5097561,0,#DIV/0!,7,73.2,69.9,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1968,71.05658537,0,#DIV/0!,8,72.88,69.32,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1969,70.97048781,0,#DIV/0!,9,72.84,69.19,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1970,71.21341463,0,#DIV/0!,10,72.96,69.55,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1971,71.71902439,0,#DIV/0!,11,73.44,70.08,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1972,71.07804878,0,#DIV/0!,12,72,70.2,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1973,71.69341463,0,#DIV/0!,13,73.23,70.23,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1974,71.66170732,0,#DIV/0!,14,73.27,70.13,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1975,72.04512195,0,#DIV/0!,15,73.93,70.25,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1976,72.95609756,0,#DIV/0!,16,74.8,71.2,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1977,72.95853659,0,#DIV/0!,17,74.7,71.3,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1978,73.20731707,0,#DIV/0!,18,75,71.5,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1979,73.50731707,0,#DIV/0!,19,75.3,71.8,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1980,73.87560976,0,#DIV/0!,20,75.74,72.1,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1981,74.26097561,0,#DIV/0!,21,75.9,72.7,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1982,74.1097561,0,#DIV/0!,22,75.8,72.5,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1983,74.45853659,0,#DIV/0!,23,76.2,72.8,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1984,74.80731707,0,#DIV/0!,24,76.6,73.1,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1985,75.20731707,0,#DIV/0!,25,77,73.5,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1986,74.95609756,0,#DIV/0!,26,76.8,73.2,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1987,75.25853659,0,#DIV/0!,27,77,73.6,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1988,74.43658537,0,#DIV/0!,28,75,73.9,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1989,76.30731707,0,#DIV/0!,29,78.1,74.6,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1990,76.60731707,0,#DIV/0!,30,78.4,74.9,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1991,76.75853659,0,#DIV/0!,31,78.5,75.1,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1992,76.50487805,0,#DIV/0!,32,78.4,74.7,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1993,77.15365854,0,#DIV/0!,33,79.1,75.3,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1994,77.40243902,0,#DIV/0!,34,79.4,75.5,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1995,77.45121951,0,#DIV/0!,35,79.5,75.5,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1996,78.10487805,0,#DIV/0!,36,80,76.3,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1997,78,0,#DIV/0!,37,80.1,76,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1998,78.14878049,0,#DIV/0!,38,80.3,76.1,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,1999,78.65853659,0,#DIV/0!,39,80.4,77,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2000,78.95365854,0,#DIV/0!,40,80.9,77.1,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2001,79.40731707,0,#DIV/0!,41,81.2,77.7,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2002,79.45121951,0,#DIV/0!,42,81.5,77.5,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2003,79.64878049,0,#DIV/0!,43,81.8,77.6,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2004,80.14634146,0,#DIV/0!,44,82.4,78,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2005,80.15121951,0,#DIV/0!,45,82.2,78.2,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2006,80.55365854,0,#DIV/0!,46,82.5,78.7,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2007,80.50487805,0,#DIV/0!,47,82.4,78.7,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2008,80.95121951,0,#DIV/0!,48,83,79,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2009,81.40487805,0,#DIV/0!,49,83.3,79.6,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2010,81.60243902,0,#DIV/0!,50,83.6,79.7,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2011,81.65609756,0,#DIV/0!,51,83.5,79.9,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2012,81.70487805,0,#DIV/0!,52,83.6,79.9,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2013,82.05609756,0,#DIV/0!,53,83.9,80.3,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2014,82.15365854,0,#DIV/0!,54,84.1,80.3,30.992,34.834
ISR,Israel,Middle East & North Africa,High income,2015,82.05121951,0,#DIV/0!,55,84.1,80.1,30.992,34.834
ITA,Italy,Europe & Central Asia,High income,1960,69.12390244,69.12390244,0,69.12390244,71.69,66.68,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1961,69.7602439,69.12390244,0.009205809,70.12390244,72.48,67.17,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1962,69.1497561,69.12390244,0.000374019,71.12390244,71.89,66.54,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1963,69.24804878,69.12390244,0.001795997,72.12390244,72.06,66.57,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1964,70.31170732,69.12390244,0.017183707,73.12390244,73.18,67.58,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1965,70.17170732,69.12390244,0.015158358,74.12390244,73.04,67.44,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1966,70.92609756,69.12390244,0.026071953,75.12390244,73.82,68.17,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1967,70.95658537,69.12390244,0.026513013,76.12390244,73.83,68.22,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1968,70.78,69.12390244,0.023958392,77.12390244,73.72,67.98,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1969,70.81195122,69.12390244,0.024420623,78.12390244,73.88,67.89,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1970,71.55878049,69.12390244,0.035224835,79.12390244,74.55,68.71,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1971,71.80682927,69.12390244,0.038813301,80.12390244,74.88,68.88,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1972,72.07536585,69.12390244,0.04269816,81.12390244,75.21,69.09,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1973,72.02634146,69.12390244,0.041988935,82.12390244,75.12,69.08,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1974,72.73439024,69.12390244,0.052232118,83.12390244,75.91,69.71,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1975,72.64731707,69.12390244,0.05097245,84.12390244,75.91,69.54,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1976,72.99195122,69.12390244,0.055958195,85.12390244,76.27,69.87,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1977,73.36463415,69.12390244,0.061349715,86.12390244,76.74,70.15,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1978,73.69317073,69.12390244,0.06610258,87.12390244,77.13,70.42,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1979,74.00268293,69.12390244,0.070580224,88.12390244,77.46,70.71,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1980,73.94317073,69.12390244,0.069719274,89.12390244,77.38,70.67,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1981,74.35390244,69.12390244,0.075661238,90.12390244,77.76,71.11,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1982,74.81463415,69.12390244,0.08232654,91.12390244,78.19,71.6,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1983,74.6402439,69.12390244,0.079803675,92.12390244,77.99,71.45,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1984,75.3895122,69.12390244,0.090643172,93.12390244,78.77,72.17,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1985,75.47073171,69.12390244,0.091818156,94.12390244,78.8,72.3,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1986,75.77073171,69.12390244,0.096158189,95.12390244,79.1,72.6,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1987,76.2195122,69.12390244,0.102650596,96.12390244,79.6,73,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1988,76.37073171,69.12390244,0.104838254,97.12390244,79.7,73.2,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1989,76.8195122,69.12390244,0.111330661,98.12390244,80.2,73.6,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1990,76.97073171,69.12390244,0.11351832,99.12390244,80.3,73.8,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1991,77.0195122,69.12390244,0.114224016,100.1239024,80.4,73.8,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1992,77.4195122,69.12390244,0.120010727,101.1239024,80.8,74.2,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1993,77.72195122,69.12390244,0.124386044,102.1239024,81,74.6,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1994,77.92195122,69.12390244,0.127279399,103.1239024,81.2,74.8,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1995,78.17073171,69.12390244,0.130878451,104.1239024,81.5,75,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1996,78.52195122,69.12390244,0.135959465,105.1239024,81.8,75.4,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1997,78.82439024,69.12390244,0.140334782,106.1239024,82,75.8,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1998,78.97560976,69.12390244,0.142522441,107.1239024,82.1,76,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,1999,79.42439024,69.12390244,0.149014848,108.1239024,82.6,76.4,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2000,79.77804878,69.12390244,0.154131147,109.1239024,82.8,76.9,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2001,80.12682927,69.12390244,0.159176876,110.1239024,83.2,77.2,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2002,80.22926829,69.12390244,0.160658838,111.1239024,83.2,77.4,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2003,79.98292683,69.12390244,0.157095071,112.1239024,82.8,77.3,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2004,80.78048781,69.12390244,0.168633207,113.1239024,83.7,78,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2005,80.78292683,69.12390244,0.168668492,114.1239024,83.6,78.1,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2006,81.28292683,69.12390244,0.17590188,115.1239024,84.1,78.6,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2007,81.43414634,69.12390244,0.178089539,116.1239024,84.2,78.8,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2008,81.48536585,69.12390244,0.17883052,117.1239024,84.2,78.9,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2009,81.63658537,69.12390244,0.181018179,118.1239024,84.3,79.1,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2010,82.03658537,69.12390244,0.186804889,119.1239024,84.7,79.5,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2011,82.18780488,69.12390244,0.188992548,120.1239024,84.8,79.7,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2012,82.23902439,69.12390244,0.189733529,121.1239024,84.8,79.8,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2013,82.6902439,69.12390244,0.196261221,122.1239024,85.2,80.3,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2014,83.0902439,69.12390244,0.202047931,123.1239024,85.6,80.7,44.3713,11.1084
ITA,Italy,Europe & Central Asia,High income,2015,83.4902439,69.12390244,0.207834641,124.1239024,86,81.1,44.3713,11.1084
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1960,64.30807317,64.30807317,0,64.30807317,65.985,62.711,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1961,64.87602439,64.30807317,0.008831725,65.30807317,66.555,63.277,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1962,65.39663415,64.30807317,0.016927283,66.30807317,67.071,63.802,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1963,65.87139024,64.30807317,0.024309811,67.30807317,67.535,64.287,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1964,66.30529268,64.30807317,0.031057057,68.30807317,67.952,64.737,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1965,66.69978049,64.30807317,0.037191401,69.30807317,68.326,65.151,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1966,67.05734146,64.30807317,0.042751526,70.30807317,68.66,65.531,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1967,67.38241463,64.30807317,0.047806462,71.30807317,68.961,65.879,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1968,67.68346342,64.30807317,0.052487815,72.30807317,69.239,66.202,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1969,67.96992683,64.30807317,0.056942363,73.30807317,69.506,66.507,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1970,68.25180488,64.30807317,0.061325608,74.30807317,69.772,66.804,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1971,68.54009756,64.30807317,0.065808602,75.30807317,70.048,67.104,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1972,68.83926829,64.30807317,0.070460751,76.30807317,70.34,67.41,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1973,69.15185366,64.30807317,0.075321499,77.30807317,70.649,67.726,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1974,69.47834146,64.30807317,0.080398433,78.30807317,70.976,68.052,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1975,69.81770732,64.30807317,0.085675622,79.30807317,71.321,68.386,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1976,70.16646342,64.30807317,0.09109883,80.30807317,71.68,68.725,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1977,70.51509756,64.30807317,0.096520143,81.30807317,72.044,69.059,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1978,70.85160976,64.30807317,0.101752957,82.30807317,72.401,69.376,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1979,71.166,64.30807317,0.106641771,83.30807317,72.741,69.666,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1980,71.44629268,64.30807317,0.111000364,84.30807317,73.051,69.918,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1981,71.681,64.30807317,0.114650097,85.30807317,73.319,70.121,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1982,71.86612195,64.30807317,0.117528771,86.30807317,73.541,70.271,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1983,72.00163415,64.30807317,0.119636005,87.30807317,73.718,70.367,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1984,72.08802439,64.30807317,0.120979386,88.30807317,73.851,70.409,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1985,72.1302439,64.30807317,0.121635906,89.30807317,73.947,70.4,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1986,72.13570732,64.30807317,0.121720863,90.30807317,74.017,70.344,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1987,72.11536585,64.30807317,0.12140455,91.30807317,74.074,70.25,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1988,72.0837561,64.30807317,0.120913014,92.30807317,74.131,70.134,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1989,72.04892683,64.30807317,0.120371413,93.30807317,74.194,70.006,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1990,72.01597561,64.30807317,0.119859017,94.30807317,74.264,69.875,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1991,71.98753659,64.30807317,0.119416786,95.30807317,74.338,69.749,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1992,71.96273171,64.30807317,0.119031067,96.30807317,74.41,69.632,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1993,71.94365854,64.30807317,0.118734476,97.30807317,74.478,69.53,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1994,71.93536585,64.30807317,0.118605523,98.30807317,74.545,69.45,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1995,71.94239024,64.30807317,0.118714754,99.30807317,74.614,69.398,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1996,71.96819512,64.30807317,0.119116023,100.3080732,74.69,69.376,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1997,72.01570732,64.30807317,0.119854845,101.3080732,74.779,69.384,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1998,72.08685366,64.30807317,0.120961181,102.3080732,74.886,69.421,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,1999,72.18465854,64.30807317,0.122482061,103.3080732,75.013,69.491,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2000,72.31317073,64.30807317,0.124480445,104.3080732,75.162,69.6,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2001,72.47695122,64.30807317,0.127027256,105.3080732,75.335,69.755,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2002,72.67502439,64.30807317,0.130107323,106.3080732,75.53,69.956,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2003,72.90292683,64.30807317,0.133651239,107.3080732,75.741,70.2,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2004,73.15560976,64.30807317,0.137580496,108.3080732,75.965,70.48,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2005,73.42802439,64.30807317,0.141816583,109.3080732,76.199,70.789,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2006,73.71512195,64.30807317,0.146280993,110.3080732,76.44,71.12,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2007,74.00878049,64.30807317,0.150847426,111.3080732,76.685,71.46,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2008,74.30043902,64.30807317,0.155382759,112.3080732,76.928,71.798,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2009,74.58253659,64.30807317,0.159769418,113.3080732,77.164,72.124,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2010,74.84648781,64.30807317,0.163873898,114.3080732,77.388,72.426,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2011,75.0852439,64.30807317,0.167586591,115.3080732,77.595,72.695,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2012,75.29982927,64.30807317,0.170923425,116.3080732,77.785,72.933,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2013,75.49026829,64.30807317,0.173884779,117.3080732,77.957,73.141,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2014,75.65853659,64.30807317,0.176501376,118.3080732,78.114,73.32,18.163,-77.477
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2015,75.80668293,64.30807317,0.178805074,119.3080732,78.256,73.474,18.163,-77.477
JOR,Jordan,Middle East & North Africa,Lower middle income,1960,52.68526829,52.68526829,0,52.68526829,52.926,52.456,30.681,36.279
JOR,Jordan,Middle East & North Africa,Lower middle income,1961,53.4715122,52.68526829,0.014923411,53.68526829,53.807,53.152,30.681,36.279
JOR,Jordan,Middle East & North Africa,Lower middle income,1962,54.25131707,52.68526829,0.029724605,54.68526829,54.679,53.844,30.681,36.279
JOR,Jordan,Middle East & North Africa,Lower middle income,1963,55.02519512,52.68526829,0.044413304,55.68526829,55.542,54.533,30.681,36.279
JOR,Jordan,Middle East & North Africa,Lower middle income,1964,55.79265854,52.68526829,0.058980249,56.68526829,56.395,55.219,30.681,36.279
JOR,Jordan,Middle East & North Africa,Lower middle income,1965,56.55217073,52.68526829,0.073396275,57.68526829,57.238,55.899,30.681,36.279
JOR,Jordan,Middle East & North Africa,Lower middle income,1966,57.30326829,52.68526829,0.087652586,58.68526829,58.069,56.574,30.681,36.279
JOR,Jordan,Middle East & North Africa,Lower middle income,1967,58.04397561,52.68526829,0.101711683,59.68526829,58.885,57.243,30.681,36.279
JOR,Jordan,Middle East & North Africa,Lower middle income,1968,58.77278049,52.68526829,0.115544865,60.68526829,59.685,57.904,30.681,36.279
JOR,Jordan,Middle East & North Africa,Lower middle income,1969,59.48768293,52.68526829,0.129114169,61.68526829,60.467,58.555,30.681,36.279
